"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-200a*",-0.175702509196005,6.50537658152174,-2.64599017715852,0.00849556511506865,0.0604884236192888,-3.22516028945396
"kshv-miR-K12-10b",0.168730065685768,6.16173039673913,2.64128287768764,0.00861224255201228,0.060512335825981,-3.23719824776277
"hsa-miR-1",-0.152902278244879,5.91443857336956,-2.63335812131307,0.00881192158122468,0.0611112483684932,-3.25741761039416
"hsa-miR-30e-3p",-0.236972896479243,7.39589759782609,-2.6250714581116,0.00902515217745573,0.0617875802918123,-3.27849781342703
"hsa-miR-181a*",-0.271249279821336,6.93828807336957,-2.60421683238736,0.00958238998251163,0.0644222298575127,-3.33126624073853
"hsa-miR-219",-0.930793002627434,9.74672141304348,-2.6017148994895,0.0096512703906386,0.0644222298575127,-3.33756964827874
"hsa-miR-373*",0.170752628218604,6.40136481793478,2.58831950384255,0.0100276506632174,0.0661082154834334,-3.37121893024777
"hsa-miR-31",0.334284875722552,6.41894095380435,2.56248199359615,0.0107908876908753,0.0702723661820419,-3.43564997770886
"hsa-miR-34c",0.344372073830794,6.24690920380435,2.55658105102006,0.0109723127593345,0.0705929519696944,-3.45027774591102
"hsa-miR-152",0.386197160010507,7.84564051358696,2.53499087396597,0.0116595191276312,0.0735512085491305,-3.50352008380777
"hsa-miR-10a",0.526449853914875,7.0373657173913,2.53352344117678,0.0117075893757979,0.0735512085491305,-3.50712302606615
"hsa-miR-10b",-0.799583058591701,8.68621305706522,-2.52795351573316,0.0118916598821248,0.0738389113611006,-3.52078036589249
"hsa-miR-554",-0.0387510835522837,5.74625373913043,-2.52132263376498,0.0121141483410463,0.0738750182063856,-3.53700131843199
"hsa-miR-499",-0.0365432204414082,5.79361938315217,-2.51955264740733,0.012174160303674,0.0738750182063856,-3.54132423522087
"hsa-miR-494",0.4908853962165,9.33553066847826,2.51185941116191,0.0124380866019754,0.0746285196118525,-3.56007971266227
"ebv-miR-BHRF1-1",0.127695205990545,5.97142979891304,2.50771046489208,0.012582523122724,0.0746563038614958,-3.57017151390282
"hsa-miR-626",-0.0244820365212766,5.72671429076087,-2.47869496559295,0.0136349845475552,0.079221115145346,-3.64029764862092
"hsa-miR-563",0.0794727133473527,5.77103626358696,2.47833329797526,0.0136485816355278,0.079221115145346,-3.64116676899354
"hsa-miR-497",-0.337122725433525,7.95116235054348,-2.46359648510788,0.0142129487443656,0.0816098347257119,-3.67647640162527
"kshv-miR-K12-3",0.330920103520761,7.54156297282609,2.4522149136889,0.0146628730021115,0.083297597692846,-3.70360745776953
"hsa-miR-492",0.0957629298476093,6.04652042663044,2.44432098893595,0.0149822868443799,0.0842162228936725,-3.7223533955599
"hsa-miR-217",-0.156271278507622,5.86675429891304,-2.43220496410095,0.0154845173292335,0.0861326276438611,-3.75101191764291
"hsa-miR-513",0.449608715186551,7.5130468423913,2.40928908547369,0.0164752358372118,0.0906987210007331,-3.80483885497086
"hsa-miR-99a",-0.397172776405679,10.2008139755435,-2.40095011652629,0.0168493907325795,0.0918119862367086,-3.82430375714697
"hsa-miR-647",-0.122254060430894,5.84709228804348,-2.37871728573841,0.0178837760673283,0.0958106018636692,-3.87588031170047
"hsa-miR-15b",0.363759071203377,11.0855198777174,2.37749852995078,0.0179420602740954,0.0958106018636692,-3.87869418478871
"hcmv-miR-US33",0.134111474513922,6.61110930434783,2.37028365773035,0.0182905291766773,0.0967043819836205,-3.89532331059817
"hsa-miR-429",0.0422317451392589,5.8066186576087,2.3591278794425,0.0188410523052931,0.0977813750386065,-3.92093914580884
"hsa-miR-127",0.418391502364693,8.13264210326087,2.35874000364997,0.01886045248872,0.0977813750386065,-3.92182767629707
"hsa-miR-328",-0.237667029689956,6.4069167798913,-2.34250944350537,0.019688131069444,0.0997788164842272,-3.95888098431258
"hsa-miR-105",-0.0417439125065702,5.77279969293478,-2.34131938422786,0.0197500529348691,0.0997788164842272,-3.96158804699858
"hsa-miR-383",-0.186115393589068,6.06060520652174,-2.34024156556216,0.0198062819238354,0.0997788164842272,-3.96403864107376
"hsa-miR-142-3p",0.430979942722015,9.49901920108696,2.32960314579975,0.0203688525998987,0.101653899891083,-3.98816806719953
"hsa-miR-216",-0.0728238749343122,5.77892777173913,-2.29003492305644,0.0225859174937427,0.110263662756638,-4.07697763161541
"hsa-miR-520b",0.160590488964792,6.17533233423913,2.28984359544986,0.0225971303627488,0.110263662756638,-4.07740347091376
"hsa-miR-603",-0.0215694829217004,5.73009981521739,-2.28786302526295,0.022713488582828,0.110263662756638,-4.08180961028184
"hsa-let-7d",-0.268855755386234,11.5400674157609,-2.27742015605472,0.0233356898034017,0.112263588783932,-4.10498042198002
"hsa-miR-542-3p",-0.192902877036254,6.44022145108696,-2.27271397814371,0.0236209130208796,0.112621138867408,-4.11538889938283
"hsa-miR-455",0.169848043878085,6.24568494836956,2.26591233094748,0.0240384999213577,0.113597866885,-4.13039487383022
"hsa-miR-361",-0.222117387545978,8.9317146875,-2.25741256554434,0.0245693665829775,0.114632469586637,-4.14908582986193
"hsa-miR-605",-0.203072936153439,6.69855397554348,-2.25555444433959,0.0246867677948749,0.114632469586637,-4.15316273658048
"hsa-miR-491",-0.203727728586442,6.67063746467391,-2.2423586986521,0.0255346354937376,0.117358930149686,-4.18202163619667
"ebv-miR-BART19",0.650732017341042,7.73851805978261,2.23962408479492,0.0257134734597627,0.117358930149686,-4.18798159760606
"hsa-miR-489",-0.0994685168155547,6.02143883423913,-2.20530342424116,0.0280521314151033,0.126947781149705,-4.26218014158184
"hsa-miR-214",0.497364822385717,7.50361464673913,2.19754260613247,0.0286057888271366,0.127083172178998,-4.27880381094409
"hsa-miR-96",-0.127244111403046,5.9399677826087,-2.19502813901534,0.0287871864064051,0.127083172178998,-4.28417756092191
"hsa-miR-454-3p",-0.202590738045187,6.6482884375,-2.19490632182626,0.0287959996884995,0.127083172178998,-4.28443774829485
