NS	X7	X10	X12	X24	X26	X34	X35	X36	X40	X43	X63	X66	X69	X71	X79	X83	X91	X102	X106	X112	X115	X119	X121	X122	X176	X182	X183	X185	X188	X190	X192	X194	X195	X204	X209	X213	X219	X221	X224	X227	X231	X232	X233	X237	X239	X241	X246	X247	X249	X250	X252	X256	X257	X258	X261	X264	X269	X271	X272	X273	X275	X278	X282	X283	X285	X293	X132	X138	X141	X151	X155	X160	X169	X174
hsa-miR-346	0.300612737	0.055197345	0.295439782	0.599514588	0.826218498	1.037696604	0.793607829	1.237892167	0.755064408	1.28547852	0.970525243	0.495211074	0.047066498	0.372964225	0.470253233	0.700648376	0.447254951	0.645266687	-0.036032814	0.284605336	0.307460579	0.836236372	0.424877988	1.044372696	0.795143707	0.965058242	0.437475656	1.001754015	1.744183165	0.659993481	1.149584412	0.606568421	1.016384074	1.220193879	0.550551177	0.93602511	1.156549882	0.27925198	1.131360849	1.351208967	1.167361014	1.089180888	1.287777681	0.997071603	1.195434642	1.388802123	1.067679604	1.467811504	1.093553589	0.908520864	1.324176004	1.244295482	0.530796868	1.131139818	0.890188489	0.834355946	0.680743429	1.203552198	0.929973003	0.763956662	1.469735264	0.788021381	1.072617404	0.540839038	1.289682745	0.204619457	0.671016457	0.884638872	0.924443682	0.556170849	1.079418613	0.523850578	1.363633073	1.287773629
hsa-miR-34a-5p	2.257429387	2.353724894	2.894864542	2.697888122	2.178133536	1.939862629	2.514962298	1.916499216	2.74242989	2.172015399	1.424886592	2.474905503	2.314338562	1.981668989	2.321742185	2.087411572	2.253304361	1.548473893	2.270142619	2.719965023	2.322196634	2.497293833	2.225334457	1.584636918	2.463997801	2.555522131	2.06351898	2.652165412	2.904871889	1.88525062	3.124978185	1.967968364	2.844790185	2.718834604	3.598331642	2.429828651	3.24096648	2.785209655	2.435700853	2.517090408	3.108913685	2.405998713	2.19525919	3.145957076	2.928387717	2.673872286	2.264960608	2.465189726	2.397240583	1.726114542	2.005822964	2.005556872	2.084109871	2.048933239	2.306396767	2.321894062	2.273107995	2.533952985	2.833722089	2.014951384	2.785515561	1.736720114	2.738213084	2.102020776	2.218540936	2.428598272	2.426022144	1.546630885	2.435715893	2.598281344	2.365177606	2.916107721	2.026968103	3.103002218
hsa-miR-34b-3p	3.011234875	2.791529854	2.867848939	3.099371377	2.99950345	2.280309254	3.035924448	2.383743529	2.397234099	2.884871174	2.135383822	2.437310897	2.788378314	2.733918556	2.425891739	2.390251911	2.529771417	2.656382529	2.61356626	2.586917143	2.082752381	2.520591229	2.572630145	2.587520399	2.491503867	2.640458475	2.193049303	1.977630212	2.009306021	2.242157959	2.317040249	2.439756622	2.10440032	1.70777436	1.574324262	2.097886833	2.500950083	2.671878423	1.262816653	2.078622826	1.784412706	2.363256319	2.066280511	2.055316941	2.398175505	2.292794052	2.780875496	2.039952115	2.474147728	2.780408478	2.938327687	2.72489755	2.445424451	2.302058748	2.484806039	2.894576531	2.838688209	2.562012534	1.990168809	2.688565502	2.01219118	2.135134903	1.731805581	2.743407124	2.214217755	2.297934255	2.825381765	3.252528347	2.713830459	2.977278659	2.282288186	2.171250561	2.112036049	2.510076486
hsa-miR-34c-3p	2.462189055	2.527880699	2.233488136	2.512500067	2.375663659	2.224992036	2.455371806	2.508080351	2.294222815	2.539013112	2.619302719	2.581104199	1.611223237	1.668214799	2.148653594	1.967405072	1.83056429	1.933016723	2.137092272	1.194458349	2.199638009	2.529126652	2.279365869	1.906425347	1.817689322	2.141622134	2.042123317	1.984085193	1.741263509	2.378875225	1.211716327	2.116065829	1.84241039	2.042057327	1.974180744	1.807453358	2.154588144	1.925624279	2.1598374	2.170760018	2.112838635	1.672126239	2.001968272	2.35730633	2.502955881	2.165935144	1.915284901	1.759402564	2.193132204	1.396251958	2.17149373	2.055392351	2.455033103	1.919203709	1.958247626	2.003381714	2.224586672	2.424882304	2.182240158	1.951225849	2.058624802	1.92640356	1.92582916	1.930103757	1.879512113	1.618752569	2.718250678	2.144391595	2.159444139	2.260590902	1.835969219	2.15202576	2.219747791	1.532073953
hsa-miR-34c-5p	-1.275788903	-1.348668841	-1.351946693	-1.313902919	-0.97680425	-0.840577829	-1.360605699	-0.915488319	-1.738454728	-2.07479792	-1.000172607	-1.453970825	-0.777424283	-1.398061673	-0.912441934	-1.238416795	-0.818592393	-1.186121437	-1.192174442	-1.452347779	-0.735487136	-0.843599818	-1.123824027	-0.932317693	-0.40239906	-0.408451906	-0.642051862	-1.189944735	-0.785255331	-0.751612189	-1.627391158	-0.935842029	0.136399366	-1.050131644	-0.837650871	-0.176199322	-0.921097197	-1.31341436	-0.787726344	-1.288235733	-1.744434079	-1.445131262	-1.752389798	-0.834958676	-1.988870231	-1.683582972	-1.118353795	-0.888760728	-1.254160283	-0.876151975	-1.283823536	-0.932491514	-0.684990052	-1.678662286	-1.23085929	-0.974118652	-0.852035234	-1.200912372	-1.120154869	-0.515469886	-1.194136264	-1.034689946	-0.865552617	-0.498778343	-1.405553813	-1.210929403	-0.754209179	-0.81013221	-1.940696428	-1.50988241	-1.019787925	-1.123198512	-1.007305223	-1.651319597
hsa-miR-3605-3p	-1.846907625	-1.385223712	-1.590513441	-1.332008538	-1.691690189	-2.077633086	-1.945300962	-2.323384576	-1.799116444	-0.823275425	-1.836576235	-0.961838302	-1.600015561	-1.926388	-1.139778599	-1.060020999	-1.334262544	-1.967920533	-1.760985563	-1.222191418	-1.784811566	-1.419457545	-1.252854831	-1.905856424	-1.022791776	-1.183603007	-1.327703447	-1.02729878	-1.42689049	-1.369921811	-1.667183621	-1.379794487	-0.874271959	-1.165469518	-0.88953417	-1.577852092	-1.688053512	-2.017427289	-1.923073106	-0.960436629	-1.539855587	-1.710833818	-1.171552984	-1.042114558	-2.016379005	-1.695115655	-1.744911911	-1.343525343	-1.301664848	-1.765730759	-1.488900855	-1.325256998	-1.700692312	-1.697394885	-2.264115944	-2.314024324	-1.490022154	-2.201398184	-2.518181466	-2.203896788	-1.239890785	-1.183680453	-0.929096305	-1.709475011	-1.515045642	-2.065204513	-1.711599113	-2.694276148	-1.900053806	-1.367999774	-1.388549507	-1.394429303	-1.073408847	-1.860634254
hsa-miR-3605-5p	-0.60300141	-0.822141011	-1.127115289	0.013743183	-0.687478337	-0.407815287	-0.451651413	-0.131945781	-0.266664696	-0.195736309	-1.040294084	-0.178369768	0.013143943	-0.07777685	0.248793918	-0.078744973	-0.240823057	-1.521659907	-0.823544652	0.466524083	0.013059011	-0.252520316	-0.105498825	-0.134419279	-0.836707116	0.27683916	-0.889911295	-0.7329485	-0.860748235	-0.588993212	-0.378151772	-0.394655866	-0.611025314	-0.706981911	-3.790417476	-0.931409464	-0.254526295	-0.898073463	-0.823768647	-0.625906668	-0.552873101	-0.786777541	-0.298723338	-0.587413524	-0.23294372	-0.388893067	0.116001411	-1.131633825	-1.282217875	-0.728920138	-0.813303787	-0.124838542	-0.004907827	-0.486187786	-0.404517347	-0.069310359	-1.107352816	-0.75207084	0.173670675	-0.539870626	-1.086986922	-0.526057783	-0.122701304	-0.047238437	-0.394520577	-0.365604649	0.079968645	-0.748228938	0.137100955	0.101038513	-0.479412928	-0.472789181	-0.729931507	-0.100386707
hsa-miR-361-3p	-1.414176314	-0.952317813	-1.145181011	-1.302701728	-1.101089562	-0.958478192	-0.938260264	-0.696674231	-1.440002028	-0.461847633	-1.401227978	-1.384813773	-0.712193069	-0.442116101	-0.183580768	-0.920187938	-1.019286038	-0.506873886	-0.708639279	-1.14874173	-1.075450278	-0.697086989	-0.906069137	-0.51548222	-1.492657335	-0.117122289	-1.447780956	-0.619336984	-0.038879234	-0.450969211	-0.323101241	-1.132413325	-0.717713223	-0.796967378	1.096953098	-0.71746478	-0.327234574	-0.630130237	-0.828001106	-0.371678814	-0.891854768	-0.371374307	-0.191537111	-0.118599501	-0.905944055	-0.994226851	-0.82709192	-0.282963982	-0.359826151	-0.90285816	-0.817845795	-1.365988875	-1.209623122	-1.276888555	-0.414728224	-0.829062134	-0.602525647	-0.824922643	-0.88998084	-0.735975	-0.814177115	-0.862965869	-0.500570017	-0.533265458	-0.372632285	-0.386498132	-1.980555258	-1.280869015	-0.450770933	-1.183252453	-0.407361491	-0.865323724	-1.352855955	-1.06931726
hsa-miR-361-5p	1.53212972	0.176239739	-0.282696995	0.549428682	0.844534009	0.773888019	0.456091715	-0.199556622	0.284964064	0.817294058	0.540823129	0.704579512	0.491150125	1.105207557	0.567701311	0.180874604	0.635629718	-0.004274845	0.567487345	1.430960371	-0.251824143	0.750425809	0.363246606	0.362128814	0.571836797	1.231038094	0.078101855	1.109943386	1.481503301	0.620247568	1.024855571	0.964586775	0.376970889	1.042604801	1.423357982	-0.287788776	0.256486654	0.575742509	0.023637751	0.873826478	0.594912508	0.729178505	0.70532911	0.084719946	0.314237401	0.336895237	1.073256239	1.032823453	0.778907972	0.949557265	1.248283479	0.728029966	-0.032893542	0.798475657	0.814030096	0.878937635	0.192363881	0.643893388	0.458448585	0.45704086	0.636844836	0.393106787	0.690350214	0.554580608	1.18863803	0.440462052	0.186400824	0.345068296	-0.105312257	0.406178324	0.383431882	0.066906787	0.419009097	0.2362356
hsa-miR-3613-3p	-0.190974256	-0.082271484	0.752534012	0.647078422	0.420453565	0.465643013	0.506250959	0.256856673	-0.523552101	0.683384484	0.667990288	0.152757418	0.477780039	0.017027561	0.566764714	0.16696244	0.07418891	0.633307017	0.550709258	0.814532309	0.472158161	0.734374075	-0.516602914	0.299789083	0.07654731	0.287718353	0.628681288	-0.120545059	0.449348188	0.367551563	1.074059583	-0.213972128	0.471598392	0.743176646	0.526066348	0.249740511	0.692558328	0.369698987	0.425745248	0.704867017	0.747047053	0.943115444	-0.216872574	0.465020417	0.621817769	0.68875341	0.450700432	0.298868404	0.593128961	0.35652477	0.627309394	0.879324378	-0.116020419	0.972050566	1.285305703	0.43918116	0.838439444	0.966462555	0.870823286	-0.113312411	-0.147221274	0.768697897	0.915107876	0.188571738	0.752123478	0.704020243	0.014357066	0.4803188	0.808744229	0.452146565	0.428448554	0.114679198	0.54664324	0.618669348
hsa-miR-3613-5p	1.178039618	1.246461727	0.96236529	1.830769001	1.671598295	1.501788611	2.057482898	1.155686828	2.01415667	1.666894058	0.970600267	1.224249415	1.542067846	1.12200267	1.28992979	1.092319751	1.299755464	1.423284205	1.450618739	2.140155677	-0.356465508	1.153883971	0.66580917	1.61534956	1.44113151	1.692865226	1.349211304	2.094217546	1.956015022	1.898290476	2.03777872	1.209607527	1.506696928	1.639441727	1.667949964	0.887157256	1.03329615	1.686934535	1.259925335	1.851182262	1.456178982	1.875343703	1.471592739	1.592744217	1.080872701	2.149073343	1.551408167	2.164379297	1.60917492	1.032294834	1.566259551	1.548395329	1.374438701	2.018759171	1.49155497	2.178478824	1.812766931	2.365332613	1.49048421	1.159540496	1.311077964	1.699650567	2.324536374	1.468237836	1.485933208	1.824817393	0.95492545	1.248094122	0.872415506	1.376910521	1.014507487	0.776382119	1.14089605	-0.11744207
hsa-miR-3614-3p	-2.006855942	-1.686226134	-1.948625856	-2.453231689	-1.577366457	-1.273253761	-2.152102642	-2.065082917	-1.576929916	-2.186726023	-1.473434594	-1.65227579	-1.69867067	-1.307697255	-1.977760769	-1.471930713	-1.285242747	-0.531336237	-1.627768586	-0.852838512	-1.164929507	-1.176811504	-1.0398663	-0.710560651	-1.565136442	-1.10712123	-1.005625765	-1.982878141	-1.557042563	-1.287359907	-1.796379593	-1.41198764	-1.774611305	-1.14940835	-2.030216887	-0.68630259	-1.188592549	-1.99534121	-1.385117728	-0.908177337	-1.377615971	-1.325288685	-0.981412858	-2.028563343	-1.285470029	-2.179821497	-2.298552494	-2.083596792	-1.226214839	-1.865518189	-2.440643376	-1.520339818	-2.440690073	-1.506644112	-1.92874918	-1.495171366	-1.372102421	-1.295907447	-1.539311076	-1.578322152	-1.373162243	-1.597758918	-1.976229803	-1.379371686	-1.591981234	-1.307673396	-2.913238278	-1.448595376	-1.455537406	-1.836798305	-2.101050931	-1.753179039	-1.381322201	-2.064234271
hsa-miR-3614-5p	0.453418941	0.526753576	1.054988241	1.101119314	1.065691387	0.821737207	0.950316494	0.794143552	0.340028566	1.199932807	1.427068762	1.467960588	0.878773959	1.66482583	1.188756758	1.161723818	1.085354963	0.964396647	1.369509763	1.718365833	0.765042719	1.091388767	1.384202968	0.52471486	1.107987143	1.38300388	1.571762763	1.729613155	1.153134023	1.014689095	1.880099416	1.173204229	1.537993638	0.438312517	1.601455778	0.844428792	1.145457903	0.594134514	1.410451019	1.350502801	1.337606084	1.52492153	1.511872782	1.29841488	1.429094204	1.236892222	1.527908566	1.978029829	1.558260867	1.404679554	0.981228841	1.334273213	0.509649456	0.663673831	1.213069969	0.78257517	1.15692171	1.165501414	1.092374965	0.934542514	1.53789574	1.700500765	1.450452145	0.889705334	1.129221376	1.275474236	0.79118168	0.760296264	1.237541301	1.205547093	0.743138267	0.893394762	1.256991435	1.405087199
hsa-miR-3615	1.001315578	0.714431745	0.626083044	1.117554088	0.703954522	0.660758883	0.546583706	0.987365842	0.359382207	0.721848441	0.847832927	1.492752219	1.176605079	0.682675642	-0.502074784	0.71301088	0.170504074	0.083183492	0.950101963	1.126544159	0.32962855	0.041264642	0.868072991	0.508008762	-0.461948065	1.100772429	1.011097465	0.627477378	0.455328924	0.367753014	0.177550584	0.831489287	0.375783663	0.256598019	1.374295681	0.307220557	-0.012062518	1.068163354	-0.454973927	0.601299711	0.360161075	0.446889558	0.861940628	0.624819288	0.221194056	1.03053936	0.866192498	-0.159539038	1.064341368	0.282906935	0.390238072	0.5024606	0.337607399	1.002958989	0.150691629	0.910259238	0.680135439	0.83005507	0.105558369	0.352887575	0.811907381	0.928087295	0.19124754	0.730714828	0.53532391	0.456856976	0.46330848	0.342029358	1.019197059	-0.124435951	0.407539301	0.62138141	0.029003696	1.391105383
hsa-miR-362-3p	-1.206058915	-1.568836282	-1.331534516	-1.479705379	-1.226530673	-1.124257337	-1.120062522	-0.744746834	-1.386505319	-1.832622869	-1.606481907	-1.434398538	-2.397034672	-1.838239651	-2.337271289	-1.264872965	-1.925631024	-1.474742096	-1.638527209	-1.437167531	-1.550194121	-1.183874123	-1.154642938	-1.393868499	-0.947836138	-1.619132546	-1.259722141	-1.580862314	-1.466364761	-1.781499828	-2.348713736	-1.521741854	-1.827057823	-2.044657479	-1.349780486	-1.977655454	-1.572171785	-1.178198036	-1.665339565	-2.169586084	-1.362513201	-1.497718035	-1.086395939	-1.389258623	-1.618105009	-1.740639836	-1.769342815	-1.327430788	-1.803150099	-1.676855761	-0.907282605	-2.009153163	-1.789003982	-1.52136778	-1.808479372	-1.312784336	-1.510676934	-1.757042056	-2.170050344	-0.725486109	-1.293444177	-1.586815361	-0.783291122	-1.704788078	-1.135967686	-1.743790679	-1.475208229	-1.818591441	-1.366963804	-1.106555637	-1.963703462	-1.038032732	-1.791595367	-0.933720986
hsa-miR-362-5p	0.135335093	-0.173675447	0.496596465	-0.466889387	-0.043917304	-0.280465053	0.052377367	0.37512911	0.284162929	-0.027302329	0.870949468	0.213638462	0.361984368	0.457844157	0.518389328	0.481803739	0.54301827	0.0557013	0.342635584	0.130625923	-0.103722651	0.507925111	0.116473434	0.497262631	0.195725257	0.247611545	0.142314592	0.249830427	0.498802983	0.037215002	0.94925166	0.17717353	1.093069035	0.539489162	0.851582052	0.21122045	-0.345281179	0.135085761	0.240846693	0.187030094	-0.118669501	-0.470042119	-0.131399701	0.776188534	0.278894167	0.80291619	-0.155977771	0.859590031	0.670183996	0.397190315	0.493736595	0.346645367	-0.144741145	0.209982345	0.239523458	0.077547726	0.425764876	0.515957601	0.418602726	0.463957368	0.184525126	-0.015116431	0.35068477	-0.10736196	0.436277972	0.334536864	1.014422647	0.255047947	0.289552674	0.4060606	0.639540756	0.730588643	0.798535473	0.824076479
hsa-miR-363-3p	0.124309037	-0.287817712	-0.513455484	0.158887073	0.593274743	0.46882909	0.861742038	0.242457104	0.635737887	0.600365155	0.781168361	0.128649653	-1.069344606	-0.611698038	-0.446436544	-0.675590434	-0.873538304	0.014599378	-0.076871698	-0.204557547	0.236616803	-0.680756312	-0.326038394	-0.159783715	-0.149689925	0.020816996	-0.130597477	0.48979336	0.266960023	0.408172134	0.844598689	0.594907403	-0.217240773	0.29959352	0.271357306	0.146354374	-0.254732561	0.034360485	-0.124895122	0.597222739	0.630260774	0.143264302	1.255768698	0.358556361	0.704826649	1.054242284	1.309432393	0.631053019	0.55052877	0.369454873	0.445842065	0.568691443	1.102633228	0.714453777	0.866794856	0.699427979	1.154542882	0.858750311	0.740909216	0.989634077	0.83123419	0.466267121	-0.038299013	1.141009542	0.727304797	1.313446017	0.045889597	-0.481451062	-0.222725559	-0.274254737	-0.081778413	-0.182285697	-0.413534776	0.145177645
hsa-miR-363-5p	0.433353707	0.669024887	0.849600449	0.699835757	1.208720545	0.879247438	0.758892465	0.844701549	0.101940872	1.045421282	1.463006701	-0.142654726	0.573199465	1.029601676	0.475429304	0.702401966	1.196048317	1.641027682	0.80536419	0.242387329	1.060522755	0.757435833	1.076067619	0.365994324	0.808178788	0.407145588	0.402278548	0.827165528	1.320264865	0.731598308	1.341266583	0.987594505	0.770169683	0.895263085	1.083866307	1.320725716	1.058571422	0.13573009	1.085642462	0.784483171	0.83836912	0.272268083	1.03931134	0.916948639	1.391191872	1.51787275	1.168682637	1.09113651	1.642869312	0.464861758	1.002760099	1.250918887	0.579938284	1.452448005	1.025185307	1.377567582	0.835849379	1.377075356	0.882205106	0.664254471	0.929653954	0.924354877	1.574391849	0.839466472	0.989245252	0.93803162	1.493311969	1.625797907	0.729433415	0.858968054	0.491401782	0.657546137	1.193368049	0.887158795
hsa-miR-365a-3p+hsa-miR-365b-3p	1.46074504	1.447097056	1.488232391	1.115119116	1.785831996	1.388359843	1.374963236	1.601444537	1.376033284	1.419319435	1.11081439	1.639009225	1.250772677	1.636243621	1.613336151	1.758217305	1.592200212	1.07974034	1.737594953	1.862813989	1.593258467	1.369308825	1.19974549	1.707664429	0.625426117	1.081853714	1.126473462	0.870611711	1.099444385	1.440485924	1.501967146	1.517925563	1.235931942	1.925375593	1.955415006	0.771316162	1.662958674	1.736691471	1.404694956	1.6959934	1.722722518	0.851289737	0.36959924	1.348648545	1.801180196	1.543768045	1.538072444	1.945961662	2.176237869	1.613989207	1.319900715	1.307172201	1.155743589	1.762137646	1.308602234	1.795747683	1.46531441	1.704296632	1.119245504	0.769728006	1.435912214	1.411782316	0.508896441	1.629647735	1.248477124	1.905428956	1.953398289	1.441137583	2.001502134	1.336242867	1.693547144	2.117891605	1.491985385	2.14641347
hsa-miR-365b-5p	0.433200842	-0.375668537	-0.730858402	-0.361201183	-0.008129341	0.34972773	-0.509883023	0.437918718	0.304292612	0.476397342	-0.107495424	-0.142108259	0.169789378	0.174352248	-0.550405975	-0.200405564	0.398194469	-0.504727795	0.106402921	-0.004170364	0.306150239	-0.269758745	-0.340227027	0.074968595	-0.021583666	0.667679897	-0.496424316	-0.05211165	0.635302096	0.864119892	0.476934599	0.154725779	0.227861604	0.276258833	0.273559357	0.877187784	0.085747093	0.528788141	1.104834023	0.32946059	0.411570053	-0.292474703	-0.191748956	0.393095314	-0.068778489	0.23931455	0.343002952	0.618025642	-0.007090884	-0.432410761	0.294885536	0.581931174	0.210119709	0.011365224	0.54537892	0.118913159	-0.131874239	-0.382677341	0.156440457	0.371829634	0.05485745	-0.015958741	0.059460489	0.299475303	-0.471734154	-0.21887283	0.342082941	-0.527951887	-0.003471216	-0.683978979	-0.093901432	0.333823086	-0.169476612	-0.043845065
hsa-miR-367-3p	1.572519386	1.424338682	1.839015426	2.149165429	2.315661836	1.605492708	2.008380827	1.340449105	1.740117717	1.300784461	1.287099746	1.262457947	1.892519553	1.844972175	1.075291883	1.417509492	1.79981088	2.039529518	1.190306952	1.578089875	2.190557992	2.184260301	1.612365709	0.71528432	1.18055676	1.501245744	0.987252296	2.197340298	2.346974321	2.047556838	1.715262171	2.169477118	1.449128415	1.901493525	1.928845656	1.507787169	0.877695924	1.605490201	2.4396001	2.240569916	1.663144807	2.328424479	0.902912655	1.775596058	1.43594357	2.083738842	1.717160877	1.822335542	1.932180652	1.693344709	1.246678941	1.828028256	1.746285081	1.727009764	2.142878636	2.112770641	1.741775579	1.800763603	0.984999883	1.789242686	1.487308969	1.894318934	2.035573644	2.053903654	2.195993019	1.930696222	1.031909855	1.40828923	1.384261917	1.561306529	1.080103887	1.580113154	1.403027798	1.541715629
