"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-221-5p",-0.0978349167195378,1.81228302873333,-0.673559131538708,0.502315226683834,0.987190060129983,-4.9901169798432
"hsa-miR-891a-5p",-0.0581975600787815,0.414776677277778,-0.67350679205037,0.50234835609636,0.987190060129983,-4.99014052989973
"hsa-miR-1268b",0.069317659404412,1.68804559545556,0.67314215945035,0.502579190798309,0.987190060129983,-4.99030454556167
"hsa-miR-224-5p",0.0543418691334043,1.72886504822222,0.668304859746302,0.505646885072525,0.987190060129983,-4.99247212141353
"hsa-miR-1909-3p",-0.0609500784873951,-0.231400645777778,-0.667435382988957,0.506199346209752,0.987190060129983,-4.99286009510064
"hsa-miR-2110",0.0556922094432779,1.24864391544444,0.657681625156956,0.512418893110228,0.987190060129983,-4.99717820407426
"hsa-miR-619-3p",-0.0770665373109249,-1.03774427977778,-0.655839435453601,0.513598109333382,0.987190060129983,-4.99798671881147
"hsa-miR-1304-5p",0.0869088851386557,1.15189492321111,0.655749037126883,0.51365601174642,0.987190060129983,-4.99802633590974
"hsa-miR-374a-3p",-0.0539235300252099,1.2951772333,-0.652387358986313,0.515811701831841,0.987190060129983,-4.99949576389024
"hsa-miR-567",0.0652039630294117,-2.16090777424444,0.652187273544708,0.515940157769324,0.987190060129983,-4.99958298839012
"hsa-miR-548d-3p",0.101138174150211,0.697344428411111,0.649453265751154,0.51769709452038,0.987190060129983,-5.00077219446432
"hsa-miR-151a-3p",-0.070924272190126,0.439544015722222,-0.643907426443904,0.521270623397604,0.987190060129983,-5.00316930257641
"hsa-miR-3136-5p",0.0808565634516805,-0.475909535033333,0.643636766390334,0.521445356301216,0.987190060129983,-5.00328577177435
"hsa-miR-29c-3p",-0.0702770679989496,-0.647578535666667,-0.63763044438981,0.525330792520401,0.987190060129983,-5.00585793705397
"hsa-miR-494-5p",-0.0611276189180661,-3.071103431,-0.637004817113669,0.525736369626484,0.987190060129983,-5.00612448746828
"hsa-miR-6724-5p",0.0625499633067234,0.939636470566667,0.634979237343467,0.527050613616674,0.987190060129983,-5.00698571833423
"hsa-miR-522-3p",0.0513329753960084,0.0849483242111111,0.630666390038626,0.529854558799995,0.987190060129983,-5.00881041432532
"hsa-miR-892b",0.0660306397815127,-0.0953213980666667,0.630262107595358,0.530117792695625,0.987190060129983,-5.0089808297013
"hsa-miR-675-5p",0.052633755643908,1.76903642901111,0.625393016477792,0.533293422126463,0.987190060129983,-5.01102479224982
"hsa-miR-296-3p",-0.0504413333918067,-0.115639046533333,-0.624275442538321,0.53402368313746,0.987190060129983,-5.01149172012213
"hsa-miR-548e-5p",-0.0586366372531519,1.5019835035,-0.620039075404865,0.536796524487502,0.987190060129983,-5.01325419871064
"hsa-miR-585-3p",0.0580395213056717,1.5017809519,0.619656631845063,0.537047208159818,0.987190060129983,-5.01341272487504
"hsa-miR-548h-5p",0.0831504409369751,0.483676398655556,0.617697743235638,0.538332155655633,0.987190060129983,-5.01422318495538
"hsa-miR-1271-3p",-0.0709969712930672,-0.200132730633333,-0.615391811936878,0.539846755344842,0.987190060129983,-5.01517397724636
"hsa-miR-23a-3p",-0.149541156866595,2.13978806173333,-0.605823041544604,0.546154871837814,0.987190060129983,-5.01908184125892
"hsa-miR-1205",-0.0461087870021008,0.148129013088889,-0.604645842431854,0.546933487165924,0.987190060129983,-5.01955842234739
"hsa-miR-139-5p",0.0559519548214298,1.30237994883333,0.604557179921371,0.54699215235933,0.987190060129983,-5.01959427963276
"hsa-miR-34a-5p",-0.0560085389012586,2.44620463424444,-0.604259495564151,0.547189143894883,0.987190060129983,-5.01971463240894
"hsa-miR-548y",0.0634664314453788,1.13095508457778,0.599687328249576,0.550219235593344,0.987190060129983,-5.02155577690037
"hsa-miR-940",0.0535009793970588,-0.0137806726444445,0.59863774812592,0.550916002959525,0.987190060129983,-5.02197647482819
"hsa-miR-133b",0.0750542539033607,-1.70250121203333,0.596853053314497,0.55210179102532,0.987190060129983,-5.02269015100147
"hsa-miR-3127-5p",-0.0629116397342436,-0.546786683544444,-0.592299672923346,0.555132911385206,0.987190060129983,-5.02450143588125
"hsa-miR-6720-3p",-0.0710444617678572,-0.593542956622222,-0.59227692615577,0.55514807431384,0.987190060129983,-5.0245104498381
"hsa-miR-23c",0.0615369540546219,0.489807008611111,0.589484671551668,0.557010944280985,0.987190060129983,-5.02561434591125
"hsa-miR-324-3p",-0.0412300335577727,1.52653182095556,-0.588058849222096,0.557963383227111,0.987190060129983,-5.02617604230863
"hsa-miR-34b-3p",0.0682780235220584,2.52683700212222,0.587485407750344,0.558346664929875,0.987190060129983,-5.02640156740907
"hsa-miR-802",-0.0559723189642853,2.04070501518889,-0.586558625822751,0.558966390306822,0.987190060129983,-5.02676559507721
"hsa-miR-1288-3p",0.0532447539789916,-0.0190869008777778,0.584670617016706,0.560229923567948,0.987190060129983,-5.02750541998919
"hsa-miR-181a-5p",-0.0554911608119752,-1.1617621729,-0.584536753748319,0.560319563782085,0.987190060129983,-5.02755778528823
"hsa-miR-1269b",0.0502559250409662,-1.1316053088,0.581601779763937,0.562286713939751,0.987190060129983,-5.02870291977803
"hsa-miR-196a-5p",0.0545769934149152,2.02576626352222,0.580418716988876,0.563080613217244,0.987190060129983,-5.0291628998857
"hsa-miR-608",0.0374642223939095,2.9263914092,0.579988108667836,0.563369711150697,0.987190060129983,-5.02933009214796
"hsa-miR-103a-3p",-0.0413963277573532,0.522012459166667,-0.576259346477552,0.565876132218049,0.987190060129983,-5.03077272023002
"hsa-miR-888-5p",0.0632442569065135,1.14014072377778,0.574918817368748,0.5667785453708,0.987190060129983,-5.03128910861783
"hsa-miR-520b",-0.0672327528592438,0.124193857066667,-0.571699834920042,0.568948350038976,0.987190060129983,-5.03252423690449
"hsa-miR-3195",0.0708025701722685,-0.503299711022222,0.571280769773684,0.569231123890795,0.987190060129983,-5.03268452756903
"hsa-miR-138-5p",0.0476795842027316,1.12108972213333,0.570080349436016,0.570041512564961,0.987190060129983,-5.03314303900689
"hsa-miR-129-2-3p",0.0427735706344542,0.972337765033333,0.570038620969022,0.570069692984762,0.987190060129983,-5.03315896039403
"hsa-miR-483-3p",0.0479797533907576,3.3837028464,0.568632635916943,0.571019589160655,0.987190060129983,-5.03369473564417
"hsa-miR-200b-3p",0.0582349785199581,0.303856766577778,0.566184163662966,0.572675625462356,0.987190060129983,-5.03462464062044
"hsa-miR-499a-3p",0.0385969290640755,2.00685562764444,0.565620823419083,0.573056971194521,0.987190060129983,-5.03483802909687
"hsa-miR-519c-3p",-0.0423700931050419,0.539075905311111,-0.556762046262472,0.579069852564801,0.987190060129983,-5.03816598310406
"hsa-let-7a-5p",0.095254131302521,0.117859233333333,0.555455968571282,0.579958892533819,0.987190060129983,-5.03865223128146
"hsa-miR-28-3p",0.0513173620000003,2.15620262247778,0.554522339764568,0.580594807114457,0.987190060129983,-5.03899912446518
"hsa-miR-524-3p",0.0476647698865549,0.839056123488889,0.554021616770489,0.580935997004277,0.987190060129983,-5.03918493168647
"hsa-miR-591",-0.0384345140115547,1.76972169118889,-0.553624740728001,0.581206493921751,0.987190060129983,-5.03933208543558
"hsa-miR-449a",0.0758874189842439,0.435063714844444,0.548911161242225,0.584423677751712,0.987190060129983,-5.04107179589759
"hsa-miR-517a-3p",0.0524412164579833,0.0442458347888889,0.547397006056806,0.585458926727893,0.987190060129983,-5.04162751896849
"hsa-miR-769-5p",0.0495597730252101,-0.289927285222222,0.546595265197193,0.58600743851153,0.987190060129983,-5.04192115665712
"hsa-miR-6503-5p",0.0514543159233196,1.94830606514444,0.545575568164645,0.586705415234208,0.987190060129983,-5.0422940045045
"hsa-miR-455-3p",-0.082741100132353,-0.0282428911888889,-0.541639456084862,0.589403328272966,0.987190060129983,-5.04372675348494
"hsa-miR-548ar-5p",-0.0492336353182775,0.355836407211111,-0.53801860984232,0.591890275064318,0.987190060129983,-5.04503566348545
"hsa-miR-504-3p",-0.0484005688907563,-0.697275357144444,-0.537221509883782,0.592438413474202,0.987190060129983,-5.04532264042727
